state,county,trump votes,clinton votes,total votes,trump vote %,clinton vote %,electric vehicle %,population,voter turnout %
new-mexico,McKinley,13576,5104,18680,72.68,27.32,0.4951252150640412,73028.0,25.57922988442789
new-mexico,Chaves,5534,12872,18406,30.07,69.93,0.8775444018390279,65646.0,28.038265850166045
new-mexico,Otero,6124,11887,18011,34.0,66.0,0.8554210246734929,65647.0,27.436135695462095
new-mexico,Eddy,5033,13147,18180,27.68,72.32,0.5424246943036086,57650.0,31.535125758889855
new-mexico,Lea,3930,12495,16425,23.93,76.07,0.4331622478668802,70249.0,23.381115745419866
new-mexico,Taos,10668,2727,13395,79.64,20.36,1.3051496666193785,32922.0,40.68707854929834
new-mexico,Rio Arriba,9592,3599,13191,72.72,27.28,0.6976684535870931,39245.0,33.611925085998216
new-mexico,Curry,3121,9035,12156,25.67,74.33,0.6171227836984643,50283.0,24.175168546029475
new-mexico,Grant,6276,5288,11564,54.27,45.73,1.199202783501672,28040.0,41.241084165477886
new-mexico,Los Alamos,5562,3359,8921,62.35,37.65,2.7029903160583166,18209.0,48.99225657641825
new-mexico,San Miguel,7285,2313,9598,75.9,24.1,0.9996630349320452,28005.0,34.27245134797358
new-mexico,Lincoln,2331,5896,8227,28.33,71.67,0.7926886132612143,19397.0,42.41377532608136
new-mexico,Cibola,3741,3195,6936,53.94,46.06,0.3826411572561829,27049.0,25.642352767200265
new-mexico,Luna,3195,3478,6673,47.88,52.12,0.5219162388085035,24362.0,27.391018799770134
new-mexico,Socorro,3313,2616,5929,55.88,44.12,0.9564148107664984,16964.0,34.95048337656213
new-mexico,Torrance,1785,3714,5499,32.46,67.54,0.5259774414119572,15491.0,35.49803111484088
new-mexico,Roosevelt,1454,3884,5338,27.24,72.76,0.5781402142161635,19145.0,27.88195351266649
new-mexico,Colfax,2129,2585,4714,45.16,54.84,0.7476920729381247,12250.0,38.481632653061226
new-mexico,Sierra,1612,3010,4622,34.88,65.12,0.7410949079607937,11117.0,41.5759647386885
new-mexico,Quay,1017,2212,3229,31.5,68.5,0.3801868346730393,8390.0,38.48629320619785
new-mexico,Mora,1536,665,2201,69.79,30.21,0.4789977892409728,4533.0,48.5550408118244
new-mexico,Catron,427,1464,1891,22.58,77.42,0.7488986784140969,3518.0,53.75213189312109
new-mexico,Hidalgo,784,910,1694,46.28,53.72,0.4416961130742048,4324.0,39.17668825161888
new-mexico,Guadalupe,970,595,1565,61.98,38.02,0.225580870742161,4369.0,35.82055390249485
new-mexico,Union,320,1216,1536,20.83,79.17,0.3083491461100569,4154.0,36.97640828117477
new-mexico,Harding,156,311,467,33.4,66.6,0.0,687.0,67.97671033478893
new-york,Queens,517220,149341,666561,77.6,22.4,2.762789658781846,2306830.0,28.895107138367372
new-york,Suffolk,303951,350570,654521,46.44,53.56,1.890052714653672,1486406.0,44.03379695722434
new-york,Nassau,332154,292025,624179,53.21,46.79,1.4479390740739,1355952.0,46.032529175074046
new-york,Erie,215456,188303,403759,53.36,46.64,0.9294571106998896,918678.0,43.950002068189285
new-york,Westchester,272926,131238,404164,67.53,32.47,1.898525950907963,970267.0,41.65492591214583
new-york,Bronx,353646,37797,391443,90.34,9.66,1.7441860465116277,1444417.0,27.100414907883252
new-york,Monroe,188592,136582,325174,58.0,42.0,1.5103121469164742,743770.0,43.71969829382739
new-york,Onondaga,112337,83649,195986,57.32,42.68,1.242892490209252,464109.0,42.22844202547246
new-york,Orange,68278,76645,144923,47.11,52.89,1.2454440978492858,377799.0,38.35981566917858
new-york,Albany,83077,47810,130887,63.47,36.53,1.7975032524865788,307597.0,42.551455313283284
new-york,Rockland,69342,60911,130253,53.24,46.76,1.6117889864683987,323258.0,40.293821034591566
new-york,Dutchess,62261,61797,124058,50.19,49.81,1.4918683062276874,293029.0,42.33642403994144
new-york,Saratoga,50913,54575,105488,48.26,51.74,1.6438584779706271,227122.0,46.445522670635164
new-york,Niagara,35559,51961,87520,40.63,59.37,0.7156260037077314,211554.0,41.370052090719156
new-york,Oneida,33743,51437,85180,39.61,60.39,1.0339839732484146,230375.0,36.97449810092241
new-york,Broome,39212,40943,80155,48.92,51.08,1.3170340315331477,194498.0,41.211220680932456
new-york,Ulster,44597,35239,79836,55.86,44.14,1.6829723534054042,179042.0,44.59065470671686
new-york,Rensselaer,32717,33726,66443,49.24,50.76,1.399606886371806,159294.0,41.710924454153954
new-york,Schenectady,33747,28953,62700,53.82,46.18,1.481560516107398,154475.0,40.58909208609807
new-york,Chautauqua,19091,31594,50685,37.67,62.33,0.8388066025924998,129206.0,39.228054424717115
new-york,Ontario,22233,26029,48262,46.07,53.93,1.339698023141182,109229.0,44.18423678693387
new-york,Putnam,19366,27024,46390,41.75,58.25,1.3668545612365484,98761.0,46.971982867731185
new-york,Oswego,17095,27688,44783,38.17,61.83,0.63394703063914,118895.0,37.666007822027844
new-york,Tompkins,28890,10371,39261,73.58,26.42,3.069545741687245,102942.0,38.13895203124089
new-york,Steuben,12526,26831,39357,31.83,68.17,0.8664586547272454,96958.0,40.591802636192995
new-york,Wayne,13473,23380,36853,36.56,63.44,0.9074770502908132,90758.0,40.605786817691005
new-york,Jefferson,13809,21763,35572,38.82,61.18,0.86143880523161,112980.0,31.485218622765093
new-york,Chemung,13757,20097,33854,40.64,59.36,1.045515054519347,85644.0,39.52874690579608
new-york,Cayuga,13522,17384,30906,43.75,56.25,0.922892269763519,77674.0,39.789376110410174
new-york,Clinton,15059,14449,29508,51.03,48.97,1.2043010752688177,80500.0,36.655900621118015
new-york,Warren,13091,15751,28842,45.39,54.61,1.5417729591836733,64438.0,44.75930351655855
new-york,Cattaraugus,9497,19692,29189,32.54,67.46,0.5406195207481005,77658.0,37.58659764608927
new-york,Columbia,15284,13756,29040,52.63,47.37,1.719658749979049,60835.0,47.73567847456234
new-york,Madison,11667,15936,27603,42.27,57.73,1.0681173602242384,71387.0,38.66670402174066
new-york,Livingston,10697,17290,27987,38.22,61.78,0.9501839951666942,64000.0,43.7296875
new-york,Sullivan,12568,15931,28499,44.1,55.9,0.8494300072638867,74922.0,38.0382264221457
new-york,Genesee,7650,16915,24565,31.14,68.86,0.8506433111145559,58013.0,42.34395738886112
new-york,Herkimer,8083,16699,24782,32.62,67.38,0.6760802797040699,62436.0,39.691844448715486
new-york,Otsego,10451,13308,23759,43.99,56.01,1.2440971761269892,60132.0,39.51140823521585
new-york,Washington,9098,13610,22708,40.07,59.93,0.9763962103508868,61795.0,36.74730965288454
new-york,Tioga,7526,13260,20786,36.21,63.79,1.051783659378596,48824.0,42.573324594461745
new-york,Greene,7405,13073,20478,36.16,63.84,0.9141729694179548,47494.0,43.117025308460015
new-york,Fulton,6496,13462,19958,32.55,67.45,0.8591028572649755,53610.0,37.22812908039545
new-york,Cortland,8771,9900,18671,46.98,53.02,0.9951355107713692,47915.0,38.96692058854221
new-york,Chenango,6775,11921,18696,36.24,63.76,0.7873664488211809,48315.0,38.696057125116425
new-york,Delaware,6627,11942,18569,35.69,64.31,0.8732027339017533,45393.0,40.907188333002885
new-york,Montgomery,6595,11301,17896,36.85,63.15,0.9392945990560556,49169.0,36.396916756492914
new-york,Allegany,4882,12525,17407,28.05,71.95,0.634969800216819,47044.0,37.00153048210186
new-york,Wyoming,3904,12442,16346,23.88,76.12,0.4093894501222279,40432.0,40.428373565492684
new-york,Essex,7762,7958,15720,49.38,50.62,1.4812077102405186,37671.0,41.729712510950066
new-york,Franklin,7297,8221,15518,47.02,52.98,0.8541748719968492,51081.0,30.379201660108457
new-york,Orleans,4470,10936,15406,29.01,70.99,0.6659790776484457,41247.0,37.35059519480205
new-york,Schoharie,4240,8831,13071,32.44,67.56,0.8862317566379462,31304.0,41.755047278303095
new-york,Seneca,5697,7236,12933,44.05,55.95,1.0165922375921286,34710.0,37.260155574762315
new-york,Lewis,3146,7400,10546,29.83,70.17,0.4329725228975854,26647.0,39.576687807257855
new-york,Yates,3659,5660,9319,39.26,60.74,1.1181028654636227,25059.0,37.18823576359791
new-york,Schuyler,3091,5050,8141,37.97,62.03,0.9209291412482402,17967.0,45.31084766516391
new-york,Hamilton,949,2064,3013,31.5,68.5,1.3414634146341464,4556.0,66.13257243195785
north-carolina,Wake,196082,302736,498818,39.31,60.69,2.2984212504266655,1048335.0,47.58192753270662
north-carolina,Mecklenburg,155518,294562,450080,34.55,65.45,1.7093366065753703,1056901.0,42.58487786462498
north-carolina,Guilford,98062,149248,247310,39.65,60.35,1.5219674552665785,524265.0,47.17270845850858
north-carolina,Forsyth,75975,94464,170439,44.58,55.42,1.3821387628566355,371260.0,45.908258363411086
north-carolina,Durham,28350,121250,149600,18.95,81.05,2.7600937407735464,307826.0,48.598883784995415
north-carolina,Buncombe,55716,75452,131168,42.48,57.52,2.4982226261935407,254955.0,51.44751034496283
north-carolina,Cumberland,51265,71605,122870,41.72,58.28,1.0574883240705637,333167.0,36.87940282200818
north-carolina,New Hanover,55344,50979,106323,52.05,47.95,1.7263541360447758,224809.0,47.294814709375515
north-carolina,Union,66707,34337,101044,66.02,33.98,1.289802920624294,226279.0,44.65460780717609
north-carolina,Gaston,61798,31177,92975,66.47,33.53,0.8557116240670289,216622.0,42.92038666432772
north-carolina,Cabarrus,53819,35521,89340,60.24,39.76,1.213502230834559,201639.0,44.3069049142279
north-carolina,Johnston,54372,28362,82734,65.72,34.28,0.989530389437352,190843.0,43.351865145695676
north-carolina,Iredell,54754,24734,79488,68.88,31.12,1.1170685299176533,172466.0,46.08908422529658
north-carolina,Orange,18557,59923,78480,23.65,76.35,4.540409916763625,142800.0,54.957983193277315
north-carolina,Pitt,35691,41824,77515,46.04,53.96,1.1534540892339054,177171.0,43.751516896106025
north-carolina,Davidson,54317,18109,72426,75.0,25.0,0.7449257720500676,164270.0,44.089608571254644
north-carolina,Catawba,48324,21216,69540,69.49,30.51,0.9953788402379694,156448.0,44.44927388013909
north-carolina,Alamance,38815,29833,68648,56.54,43.46,1.063620114313676,160283.0,42.829245771541586
north-carolina,Brunswick,42720,23282,66002,64.73,35.27,1.5155220908090354,126304.0,52.256460602989605
north-carolina,Randolph,49430,13194,62624,78.93,21.07,0.7716763437168828,143062.0,43.774028043785215
north-carolina,Rowan,42810,19400,62210,68.82,31.18,0.8892903301609683,139410.0,44.62377160892332
north-carolina,Henderson,35809,19827,55636,64.36,35.64,1.7539660504169496,113583.0,48.982682267592864
north-carolina,Onslow,37122,17514,54636,67.94,32.06,1.04994098607561,192314.0,28.409788158948384
north-carolina,Wayne,27540,21770,49310,55.85,44.15,0.6688335424467254,124269.0,39.68004892611995
north-carolina,Moore,30490,16329,46819,65.12,34.88,1.7940415186477623,95405.0,49.073947906294215
north-carolina,Nash,23319,23235,46554,50.09,49.91,0.6738378535689901,93953.0,49.55030706842783
north-carolina,Craven,27731,17630,45361,61.13,38.87,1.1258991555756332,102632.0,44.1977161119339
north-carolina,Harnett,27614,16737,44351,62.26,37.74,0.9052223636467256,130674.0,33.94018703031973
north-carolina,Cleveland,28479,14964,43443,65.55,34.45,0.6525645123954189,96960.0,44.805074257425744
north-carolina,Rockingham,26830,14228,41058,65.35,34.65,0.6348678743559913,91308.0,44.96648705480352
north-carolina,Robeson,20762,19016,39778,52.19,47.81,0.4952927912735963,133383.0,29.822391159293165
north-carolina,Lincoln,28806,9897,38703,74.43,25.57,0.8437407077014571,81229.0,47.64677639759199
north-carolina,Chatham,17105,21065,38170,44.81,55.19,2.5895554596460943,69642.0,54.8088796990322
north-carolina,Burke,26238,11251,37489,69.99,30.01,0.7955408519238445,89451.0,41.910096030228836
north-carolina,Wilson,17531,19663,37194,47.13,52.87,0.6753629895297044,81307.0,45.74513879493771
north-carolina,Carteret,26569,9939,36508,72.78,27.22,1.1765256604303524,68808.0,53.05778397860714
north-carolina,Caldwell,26621,8425,35046,75.96,24.04,0.7207578253706755,81766.0,42.861336007631536
north-carolina,Surry,23671,7488,31159,75.97,24.03,0.6731985233064649,72008.0,43.27158093545162
north-carolina,Wilkes,23752,6638,30390,78.16,21.84,0.7683547187001746,68581.0,44.312564704509995
north-carolina,Haywood,18929,10473,29402,64.38,35.62,1.0348733438594084,60405.0,48.674778577932294
north-carolina,Franklin,16368,12874,29242,55.97,44.03,0.9804781365653448,64676.0,45.213062032284
north-carolina,Rutherford,21871,7512,29383,74.43,25.57,0.839032989993634,66286.0,44.32761065685062
north-carolina,Watauga,13697,14138,27835,49.21,50.79,1.277348859876369,54140.0,51.4130033247137
north-carolina,Stanly,21964,7094,29058,75.59,24.41,0.6129641073605799,60826.0,47.772334199191135
north-carolina,Pender,17639,9354,26993,65.35,34.65,1.065174219173136,58771.0,45.929114699426584
north-carolina,Granville,13591,12909,26500,51.29,48.71,0.8168444426821048,58684.0,45.15711267125622
north-carolina,Lenoir,13613,12634,26247,51.86,48.14,0.585780323021354,57240.0,45.85429769392034
north-carolina,Sampson,14838,10547,25385,58.45,41.55,0.4458000938526513,63225.0,40.150257018584426
north-carolina,Halifax,9031,15748,24779,36.45,63.55,0.4644775637142049,51815.0,47.82205924925215
north-carolina,Lee,13712,10469,24181,56.71,43.29,1.1131338415443548,59646.0,40.54085772725748
north-carolina,Edgecombe,8261,16224,24485,33.74,66.26,0.4070427868231731,53283.0,45.95274290111293
north-carolina,Beaufort,14543,8764,23307,62.4,37.6,0.9870096790626592,47369.0,49.20306529586861
north-carolina,Columbus,14272,9063,23335,61.16,38.84,0.4747487414679589,56292.0,41.45349250337526
north-carolina,Stokes,17116,4665,21781,78.58,21.42,0.6041524846834581,45920.0,47.43249128919861
north-carolina,Davie,15602,5270,20872,74.75,25.25,0.9732023430653568,41921.0,49.78888862384008
north-carolina,Duplin,12217,8283,20500,59.6,40.4,0.4428422420260948,59275.0,34.58456347532687
north-carolina,Vance,7332,12229,19561,37.48,62.52,0.5190647133016396,44485.0,43.97212543554007
north-carolina,McDowell,14568,4667,19235,75.74,24.26,0.7197521865889213,44866.0,42.8721080550974
north-carolina,Person,11185,7833,19018,58.81,41.19,0.7184399589462882,39270.0,48.4288260758849
north-carolina,Dare,11460,7222,18682,61.34,38.66,1.3864354156629732,35829.0,52.14211951212705
north-carolina,Richmond,10383,8501,18884,54.98,45.02,0.511221945137157,45012.0,41.95325690926864
north-carolina,Jackson,9870,7713,17583,56.13,43.87,1.24357034795764,42622.0,41.25334334381306
north-carolina,Alexander,13893,3767,17660,78.67,21.33,0.6393590491855468,37133.0,47.558775213422024
north-carolina,Hoke,7760,9726,17486,44.38,55.62,0.98969178170227,52981.0,33.00428455484041
north-carolina,Transylvania,10520,6558,17078,61.6,38.4,1.8177019760498792,33393.0,51.142455005540086
north-carolina,Macon,12127,4876,17003,71.32,28.68,0.9134014021002416,34262.0,49.62640826571712
north-carolina,Yadkin,13880,3160,17040,81.46,18.54,0.5258967987841652,37653.0,45.255358138793724
north-carolina,Pasquotank,8180,8615,16795,48.7,51.3,0.8314370733415016,39392.0,42.63556051990251
north-carolina,Bladen,8550,7058,15608,54.78,45.22,0.5394190871369295,33638.0,46.399904869492836
north-carolina,Cherokee,10844,2860,13704,79.13,20.87,0.8043889238981354,27809.0,49.27901039231904
north-carolina,Scotland,6256,7319,13575,46.08,53.92,0.6101083032490975,35309.0,38.446288481690225
north-carolina,Ashe,9412,3500,12912,72.89,27.11,0.6470364347254419,26600.0,48.54135338345865
north-carolina,Currituck,9163,2913,12076,75.88,24.12,0.9945300845350572,25640.0,47.09828393135725
north-carolina,Martin,5897,5846,11743,50.22,49.78,0.4912866147571375,23122.0,50.787129141077756
north-carolina,Montgomery,7130,4150,11280,63.21,36.79,0.6200589055960316,27301.0,41.31716786930882
north-carolina,Madison,6783,3926,10709,63.34,36.66,0.973139586085425,21367.0,50.11934291196706
north-carolina,Caswell,6026,4792,10818,55.7,44.3,0.5643232902917265,22755.0,47.54119973632169
north-carolina,Polk,6768,3735,10503,64.44,35.56,1.6396792154058333,20414.0,51.449985304203
north-carolina,Anson,4506,5859,10365,43.47,56.53,0.363145397830439,25165.0,41.18815815616928
north-carolina,Hertford,3099,6910,10009,30.96,69.04,0.3753717154974894,24209.0,41.344128216778884
north-carolina,Yancey,6385,3196,9581,66.64,33.36,0.8201640328065615,17610.0,54.406587166382735
north-carolina,Northampton,3582,6144,9726,36.83,63.17,0.4894137674220661,20127.0,48.32314801013564
north-carolina,Warren,3214,6413,9627,33.39,66.61,0.5668146088444469,19884.0,48.41581170790585
north-carolina,Bertie,3456,5778,9234,37.43,62.57,0.3532623240378954,19423.0,47.54157442207692
north-carolina,Avery,6298,1689,7987,78.85,21.15,0.7096739768422174,17442.0,45.79176699919734
north-carolina,Mitchell,6282,1596,7878,79.74,20.26,0.7282913165266106,14996.0,52.53400906908509
north-carolina,Greene,4374,3605,7979,54.82,45.18,0.6606328863050802,21078.0,37.85463516462663
north-carolina,Chowan,4014,2992,7006,57.29,42.71,0.8216744392627138,14201.0,49.334553904654605
north-carolina,Pamlico,4258,2448,6706,63.5,36.5,1.0612681708730938,12765.0,52.53427340383862
north-carolina,Perquimans,4177,2319,6496,64.3,35.7,1.0999371464487742,13402.0,48.47037755558872
north-carolina,Washington,2564,3510,6074,42.21,57.79,0.4389107846649946,12070.0,50.32311516155759
north-carolina,Swain,3565,2196,5761,61.88,38.12,0.9112567004169148,14190.0,40.59901338971106
north-carolina,Clay,4437,1367,5804,76.45,23.55,1.29093497864262,10749.0,53.99572053214252
north-carolina,Gates,2874,2385,5259,54.65,45.35,0.4805629451643353,11569.0,45.45768865070447
north-carolina,Alleghany,3814,1306,5120,74.49,25.51,0.6255355612682092,10919.0,46.89074091033977
north-carolina,Jones,2974,2065,5039,59.02,40.98,0.569452918446207,9588.0,52.55527743012098
north-carolina,Camden,3546,1274,4820,73.57,26.43,0.934487507377533,10397.0,46.35952678657305
north-carolina,Graham,3283,768,4051,81.04,18.96,0.358974358974359,8531.0,47.48564060485289
north-carolina,Hyde,1288,965,2253,57.17,42.83,0.3090234857849195,5434.0,41.46117040853883
north-carolina,Tyrrell,975,720,1695,57.52,42.48,0.6268656716417911,4024.0,42.12226640159046
north-dakota,Cass,39816,31361,71177,55.94,44.06,0.809877590514756,174189.0,40.861937320955974
north-dakota,Burleigh,32532,10881,43413,74.94,25.06,0.568175937904269,94606.0,45.88821005010253
north-dakota,Grand Forks,16340,10851,27191,60.09,39.91,0.7169126993542703,70473.0,38.583571013012076
north-dakota,Ward,18636,5806,24442,76.25,23.75,0.3561887800534283,69489.0,35.17391241779275
north-dakota,Morton,11336,3080,14416,78.63,21.37,0.3368421052631579,30732.0,46.90875959911493
north-dakota,Williams,10069,1735,11804,85.3,14.7,0.2555366269165247,34213.0,34.50150527577237
north-dakota,Stark,9755,1753,11508,84.77,15.23,0.4697193500738552,30869.0,37.280119213450384
north-dakota,Stutsman,6718,2498,9216,72.89,27.11,0.5522716486171636,21068.0,43.74406683121321
north-dakota,Richland,4767,2064,6831,69.78,30.22,0.398406374501992,16289.0,41.93627601448831
north-dakota,Barnes,3160,1597,4757,66.43,33.57,0.4375845333757657,10899.0,43.64620607395174
north-dakota,McLean,3860,1081,4941,78.12,21.88,0.331858407079646,9643.0,51.23924090013481
north-dakota,Ramsey,3217,1505,4722,68.13,31.87,0.5955876184883818,11557.0,40.858354244181015
north-dakota,Mercer,3759,621,4380,85.82,14.18,0.1961104755679032,8616.0,50.83565459610028
north-dakota,McKenzie,3670,698,4368,84.02,15.98,0.189925681255161,12572.0,34.74387527839644
north-dakota,Walsh,2995,1167,4162,71.96,28.04,0.2718868950516585,10816.0,38.48002958579882
north-dakota,Mountrail,2582,1220,3802,67.91,32.09,0.2260799354057327,10234.0,37.150674223177646
north-dakota,Traill,2265,1241,3506,64.6,35.4,0.37677304964539,8001.0,43.81952255968004
north-dakota,Rolette,1217,2099,3316,36.7,63.3,0.1805271392466,14716.0,22.53329709160098
north-dakota,Bottineau,2494,736,3230,77.21,22.79,0.1531754447979262,6573.0,49.140422942339875
